access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter,n,ppn,tx,filename,bw_GiB_s
read,233102.8712,116716.3952,0.0348,131072.0,2048.0,0.0063,2.246,0.0195,2.2492,128,4,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,227.63952265625
write,421103.3664,211107.1378,0.0191,131072.0,2048.0,0.0065,1.2418,0.025,1.245,128,5,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,411.23375625
read,233160.0138,116748.4812,0.0348,131072.0,2048.0,0.0064,2.2454,0.0238,2.2486,128,5,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,227.6953259765625
write,422964.7332,212073.9957,0.0191,131072.0,2048.0,0.0068,1.2361,0.0213,1.2396,128,6,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,413.051497265625
read,232175.6897,116263.2578,0.0348,131072.0,2048.0,0.0068,2.2547,0.0258,2.2582,128,6,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,226.73407197265624
write,422611.4644,211875.5067,0.0191,131072.0,2048.0,0.0066,1.2373,0.0236,1.2406,128,7,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,412.706508203125
read,233516.0051,116928.6583,0.0348,131072.0,2048.0,0.0065,2.2419,0.0301,2.2452,128,7,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,228.04297373046876
write,422974.9841,212042.0538,0.019,131072.0,2048.0,0.0064,1.2363,0.023,1.2395,128,8,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,413.06150791015625
read,233670.1473,117000.8376,0.0347,131072.0,2048.0,0.0063,2.2405,0.0213,2.2437,128,8,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,228.19350322265626
write,422986.5372,212069.4963,0.0191,131072.0,2048.0,0.0066,1.2361,0.023,1.2395,128,9,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,413.072790234375
read,232341.8624,116340.9695,0.035,131072.0,2048.0,0.0065,2.2532,0.0214,2.2565,128,9,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,226.89635
write,1089311.8562,68343.3491,0.1171,131072.0,16384.0,0.0071,0.9589,0.0594,0.9626,256,0,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1063.7811095703125
read,1033113.4278,64785.3995,0.1242,131072.0,16384.0,0.0078,1.0116,0.0446,1.015,256,0,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1008.8998318359374
write,1095870.3247,68742.7977,0.1166,131072.0,16384.0,0.0067,0.9534,0.0497,0.9568,256,1,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1070.1858639648437
read,1036235.4635,64976.7509,0.124,131072.0,16384.0,0.0066,1.0086,0.0553,1.0119,256,1,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1011.9486948242187
write,1094154.1022,68622.1534,0.1159,131072.0,16384.0,0.0067,0.955,0.0598,0.9583,256,2,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1068.5098654296876
read,1033057.3714,64785.201,0.1235,131072.0,16384.0,0.0067,1.0116,0.0491,1.015,256,2,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1008.8450892578124
write,1097613.0316,68831.2932,0.1125,131072.0,16384.0,0.0063,0.9521,0.0519,0.9553,256,3,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1071.887726171875
read,1035026.6228,64887.6961,0.1236,131072.0,16384.0,0.0062,1.01,0.0457,1.0131,256,3,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1010.768186328125
write,1099006.085,68921.2782,0.1163,131072.0,16384.0,0.0064,0.9509,0.0514,0.9541,256,4,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1073.2481298828125
read,1034871.2416,64881.5391,0.1235,131072.0,16384.0,0.0062,1.0101,0.0551,1.0132,256,4,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1010.616446875
write,1087770.7739,68218.4125,0.1172,131072.0,16384.0,0.0066,0.9607,0.0508,0.964,256,5,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1062.2761463867187
read,1034300.5308,64850.9092,0.1241,131072.0,16384.0,0.0064,1.0106,0.0409,1.0138,256,5,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1010.059112109375
write,1095686.04,68708.4834,0.1166,131072.0,16384.0,0.0063,0.9538,0.0454,0.957,256,6,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1070.0058984375
read,1030933.6628,64631.2284,0.1231,131072.0,16384.0,0.0061,1.014,0.0484,1.0171,256,6,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1006.771155078125
write,1093938.2857,68628.2526,0.1147,131072.0,16384.0,0.0071,0.9549,0.0537,0.9585,256,7,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1068.2991071289061
read,1030662.1105,64640.4084,0.1223,131072.0,16384.0,0.0069,1.0139,0.0475,1.0174,256,7,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1006.5059672851562
write,1099366.7862,68943.3185,0.1176,131072.0,16384.0,0.0063,0.9506,0.0499,0.9538,256,8,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1073.6003771484375
read,1034234.1307,64837.8303,0.1249,131072.0,16384.0,0.0061,1.0108,0.0495,1.0139,256,8,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1009.9942682617187
write,1100633.9993,69041.07,0.1159,131072.0,16384.0,0.0069,0.9492,0.0437,0.9527,256,9,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1074.8378899414063
read,1038541.4553,65128.3639,0.1238,131072.0,16384.0,0.0067,1.0063,0.0405,1.0097,256,9,8,32,16M,ior_rw_n-8_ppn-32_tx-16M_1782551371.csv,1014.2006399414063
write,751402.8449,376644.7857,0.0213,131072.0,2048.0,0.0067,1.392,0.0456,1.3955,256,0,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,733.7918407226563
read,455156.3464,227899.5014,0.0355,131072.0,2048.0,0.0064,2.3005,0.0334,2.3038,256,0,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,444.48861953125
write,764166.7797,383050.9758,0.021,131072.0,2048.0,0.0067,1.3687,0.0398,1.3722,256,1,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,746.2566208007812
read,455348.8964,228006.1427,0.0355,131072.0,2048.0,0.0067,2.2994,0.03,2.3028,256,1,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,444.676656640625
write,750570.8598,376167.5578,0.0213,131072.0,2048.0,0.0064,1.3938,0.035,1.397,256,2,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,732.9793552734375
read,454685.4134,227668.5082,0.0355,131072.0,2048.0,0.0065,2.3029,0.0334,2.3062,256,2,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,444.0287240234375
write,772078.5284,386943.7949,0.0209,131072.0,2048.0,0.0062,1.3549,0.029,1.3581,256,3,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,753.982937890625
read,456237.0315,228427.0162,0.0355,131072.0,2048.0,0.0062,2.2952,0.0332,2.2983,256,3,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,445.54397607421873
write,772338.8504,387125.2645,0.0209,131072.0,2048.0,0.0066,1.3543,0.033,1.3577,256,4,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,754.23715859375
read,456775.0311,228717.6052,0.0355,131072.0,2048.0,0.0065,2.2923,0.0307,2.2956,256,4,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,446.06936630859377
write,775642.9031,388784.8781,0.0208,131072.0,2048.0,0.0066,1.3485,0.0272,1.3519,256,5,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,757.4637725585937
read,454471.4445,227570.3777,0.0358,131072.0,2048.0,0.0066,2.3038,0.0296,2.3072,256,5,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,443.81977001953123
write,776009.5448,388953.2873,0.0209,131072.0,2048.0,0.0064,1.3479,0.0294,1.3512,256,6,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,757.82182109375
read,456085.0635,228362.1617,0.0355,131072.0,2048.0,0.0064,2.2959,0.0322,2.2991,256,6,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,445.39556982421874
write,774856.3212,388409.8002,0.0209,131072.0,2048.0,0.0067,1.3498,0.033,1.3533,256,7,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,756.695626171875
read,455140.7554,227902.6427,0.0356,131072.0,2048.0,0.0066,2.3005,0.0343,2.3038,256,7,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,444.4733939453125
write,761044.7679,381447.6602,0.0211,131072.0,2048.0,0.0065,1.3745,0.0289,1.3778,256,8,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,743.2077811523437
read,455846.3396,228243.5547,0.0356,131072.0,2048.0,0.0064,2.2971,0.0344,2.3003,256,8,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,445.162441015625
write,771339.6019,386577.7639,0.0208,131072.0,2048.0,0.0062,1.3562,0.0328,1.3594,256,9,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,753.2613299804688
read,457693.9867,229160.4776,0.0355,131072.0,2048.0,0.0062,2.2879,0.0303,2.291,256,9,8,32,2M,ior_rw_n-8_ppn-32_tx-2M_1782551326.csv,446.96678388671876
write,1147109.6024,71880.4056,0.1629,131072.0,16384.0,0.007,1.3676,0.0796,1.3712,384,0,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1120.22422109375
read,1070046.1243,67043.7735,0.1813,131072.0,16384.0,0.0073,1.4663,0.0781,1.4699,384,0,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1044.9669182617188
write,1149797.2437,72063.7764,0.169,131072.0,16384.0,0.0084,1.3641,0.0658,1.3679,384,1,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1122.8488708007812
read,1067064.6807,66850.0919,0.1781,131072.0,16384.0,0.0072,1.4705,0.0887,1.474,384,1,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1042.0553522460937
write,1141123.4553,71507.1347,0.1705,131072.0,16384.0,0.0073,1.3747,0.0865,1.3783,384,2,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1114.3783743164063
read,1068164.5585,66926.0483,0.1792,131072.0,16384.0,0.0074,1.4688,0.0773,1.4725,384,2,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1043.1294516601563
write,1139381.6293,71401.2852,0.1692,131072.0,16384.0,0.0073,1.3768,0.0829,1.3805,384,3,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1112.6773723632812
read,1074538.9836,67318.0496,0.1801,131072.0,16384.0,0.0072,1.4603,0.0916,1.4638,384,3,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1049.354476171875
write,1154232.2393,72331.1774,0.1675,131072.0,16384.0,0.0073,1.3591,0.0679,1.3627,384,4,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1127.1799211914063
read,1071989.721,67156.805,0.1812,131072.0,16384.0,0.007,1.4638,0.0955,1.4672,384,4,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1046.8649619140624
write,1145938.7638,71807.2608,0.1654,131072.0,16384.0,0.0072,1.369,0.0861,1.3726,384,5,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1119.0808240234376
read,1067297.0453,66864.2393,0.1791,131072.0,16384.0,0.0071,1.4702,0.0853,1.4737,384,5,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1042.2822708007814
write,1150939.8399,72135.2239,0.1643,131072.0,16384.0,0.0077,1.3628,0.0803,1.3666,384,6,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1123.9646874023438
read,1071578.4355,67139.8769,0.1707,131072.0,16384.0,0.0075,1.4642,0.0988,1.4678,384,6,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1046.4633159179687
write,1147366.5662,71901.8026,0.1632,131072.0,16384.0,0.0073,1.3672,0.0844,1.3708,384,7,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1120.4751623046875
read,1072051.7372,67161.301,0.1796,131072.0,16384.0,0.0069,1.4637,0.0812,1.4672,384,7,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1046.925524609375
write,1150193.3648,72074.9249,0.1676,131072.0,16384.0,0.0071,1.3639,0.0689,1.3675,384,8,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1123.2357078125
read,1070505.5658,67057.1741,0.1792,131072.0,16384.0,0.0068,1.466,0.0792,1.4693,384,8,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1045.4155916015625
write,1147369.9586,71891.9737,0.1668,131072.0,16384.0,0.0071,1.3674,0.0889,1.3708,384,9,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1120.4784751953125
read,1072084.6645,67160.568,0.179,131072.0,16384.0,0.0068,1.4637,0.0823,1.4671,384,9,8,48,16M,ior_rw_n-8_ppn-48_tx-16M_1782551448.csv,1046.9576801757812
write,1019489.3592,510946.8462,0.024,131072.0,2048.0,0.0074,1.5392,0.0518,1.5428,384,0,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,995.59507734375
read,662205.5444,331622.9955,0.0368,131072.0,2048.0,0.0083,2.3715,0.0469,2.3752,384,0,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,646.685101953125
write,1023997.289,513110.7284,0.0236,131072.0,2048.0,0.0068,1.5327,0.0526,1.536,384,1,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,999.9973525390625
read,649097.7977,324995.6804,0.0373,131072.0,2048.0,0.0078,2.4198,0.0451,2.4232,384,1,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,633.8845680664062
write,1026991.3204,514606.7973,0.0236,131072.0,2048.0,0.0067,1.5282,0.0453,1.5315,384,2,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1002.921211328125
read,660750.897,330840.2193,0.0368,131072.0,2048.0,0.007,2.3771,0.0408,2.3804,384,2,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,645.2645478515625
write,1034662.5975,518515.595,0.0234,131072.0,2048.0,0.0069,1.5167,0.039,1.5202,384,3,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1010.4126928710938
read,661789.5622,331354.724,0.0367,131072.0,2048.0,0.0069,2.3734,0.0423,2.3767,384,3,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,646.2788693359375
write,1032615.2009,517449.3793,0.0234,131072.0,2048.0,0.0068,1.5198,0.0361,1.5232,384,4,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1008.4132821289063
read,665301.2957,333116.5986,0.0365,131072.0,2048.0,0.0068,2.3608,0.0407,2.3641,384,4,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,649.7082965820313
write,1032905.411,517606.4167,0.0234,131072.0,2048.0,0.0069,1.5194,0.0409,1.5228,384,5,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1008.6966904296875
read,666312.8018,333637.7748,0.0364,131072.0,2048.0,0.0069,2.3571,0.037,2.3605,384,5,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,650.6960955078125
write,1034812.8842,518600.7037,0.0232,131072.0,2048.0,0.0071,1.5164,0.0387,1.52,384,6,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1010.5594572265625
read,661832.4516,331398.2682,0.0367,131072.0,2048.0,0.007,2.3731,0.0395,2.3765,384,6,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,646.320753515625
write,1036163.5256,519233.3724,0.0233,131072.0,2048.0,0.0068,1.5146,0.039,1.518,384,7,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1011.87844296875
read,664362.43,332645.9848,0.0365,131072.0,2048.0,0.0068,2.3642,0.0375,2.3675,384,7,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,648.791435546875
write,1034941.133,518706.7212,0.0234,131072.0,2048.0,0.0074,1.5161,0.0466,1.5198,384,8,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,1010.6847001953125
read,664492.8535,332748.198,0.0366,131072.0,2048.0,0.0073,2.3634,0.0339,2.367,384,8,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,648.9188022460937
write,1022032.3754,512119.3916,0.0237,131072.0,2048.0,0.0067,1.5356,0.0393,1.539,384,9,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,998.0784916015625
read,665032.3563,332975.5671,0.0366,131072.0,2048.0,0.0066,2.3618,0.038,2.3651,384,9,8,48,2M,ior_rw_n-8_ppn-48_tx-2M_1782551399.csv,649.4456604492187
write,678324.4039,42770.3582,0.0468,131072.0,16384.0,0.0065,0.3831,0.016,0.3865,64,0,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,662.4261756835938
read,587399.2979,36973.9242,0.0546,131072.0,16384.0,0.0063,0.4431,0.0071,0.4463,64,0,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,573.6321268554688
write,679594.354,42849.6725,0.0471,131072.0,16384.0,0.0067,0.3824,0.0167,0.3857,64,1,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,663.666361328125
read,588439.5347,37052.1115,0.0547,131072.0,16384.0,0.0067,0.4422,0.0079,0.4455,64,1,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.6479831054687
write,678891.9192,42791.8246,0.0467,131072.0,16384.0,0.0064,0.3829,0.0185,0.3861,64,2,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,662.98038984375
read,587865.676,37007.256,0.0546,131072.0,16384.0,0.0065,0.4427,0.0067,0.4459,64,2,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.08757421875
write,678885.2124,42801.7661,0.0462,131072.0,16384.0,0.0066,0.3828,0.0189,0.3861,64,3,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,662.973840234375
read,587961.8702,37019.2175,0.0545,131072.0,16384.0,0.0066,0.4426,0.007,0.4459,64,3,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.1815138671875
write,680020.9711,42872.9839,0.0471,131072.0,16384.0,0.0066,0.3822,0.0135,0.3855,64,4,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,664.0829795898437
read,588519.2209,37054.7088,0.0546,131072.0,16384.0,0.0065,0.4422,0.0061,0.4454,64,4,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.7258016601562
write,683387.4451,43098.9029,0.0469,131072.0,16384.0,0.0068,0.3801,0.016,0.3836,64,5,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,667.3705518554688
read,587807.5346,37018.3001,0.0547,131072.0,16384.0,0.0067,0.4426,0.0055,0.446,64,5,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.0307955078125
write,678180.4772,42735.8867,0.0468,131072.0,16384.0,0.0062,0.3834,0.0177,0.3865,64,6,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,662.285622265625
read,589286.0029,37090.5285,0.0546,131072.0,16384.0,0.0062,0.4417,0.0051,0.4449,64,6,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,575.4746122070312
write,678563.8592,42789.6664,0.0465,131072.0,16384.0,0.0068,0.3829,0.0183,0.3863,64,7,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,662.66001875
read,588290.2992,37048.436,0.0545,131072.0,16384.0,0.0067,0.4422,0.0062,0.4456,64,7,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,574.5022453125
write,676608.7998,42637.2485,0.0468,131072.0,16384.0,0.0062,0.3843,0.0194,0.3874,64,8,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,660.7507810546875
read,589107.6134,37078.3609,0.0546,131072.0,16384.0,0.0062,0.4419,0.0059,0.445,64,8,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,575.3004037109375
write,680294.4557,42901.8374,0.0464,131072.0,16384.0,0.0068,0.3819,0.0157,0.3853,64,9,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,664.3500543945313
read,587643.2297,37007.9136,0.0548,131072.0,16384.0,0.0067,0.4427,0.007,0.4461,64,9,8,8,16M,ior_rw_n-8_ppn-8_tx-16M_1782551248.csv,573.8703415039063
write,203838.6193,102205.5556,0.0198,131072.0,2048.0,0.0069,1.2824,0.0308,1.286,64,0,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,199.06115166015624
read,115786.7087,57978.9612,0.035,131072.0,2048.0,0.0066,2.2607,0.023,2.264,64,0,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,113.07295771484375
write,211776.2179,106162.1097,0.0191,131072.0,2048.0,0.0063,1.2346,0.026,1.2378,64,1,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,206.81271279296874
read,115578.5677,57869.3254,0.0351,131072.0,2048.0,0.0063,2.265,0.02,2.2681,64,1,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,112.86969501953125
write,215362.1469,107967.9428,0.0188,131072.0,2048.0,0.0064,1.214,0.0177,1.2172,64,2,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,210.31459658203124
read,116693.9616,58429.8489,0.0349,131072.0,2048.0,0.0064,2.2432,0.0201,2.2464,64,2,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,113.958946875
write,216279.0034,108442.7245,0.0187,131072.0,2048.0,0.0067,1.2087,0.0144,1.2121,64,3,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,211.2099642578125
read,117024.9712,58599.5223,0.0347,131072.0,2048.0,0.0076,2.2367,0.0204,2.2401,64,3,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,114.2821984375
write,217244.7703,108923.8583,0.0187,131072.0,2048.0,0.0066,1.2033,0.0115,1.2067,64,4,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,212.15309599609375
read,117250.9864,58711.3619,0.0347,131072.0,2048.0,0.0065,2.2325,0.0154,2.2358,64,4,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,114.50291640625
write,217870.7246,109237.5792,0.0186,131072.0,2048.0,0.0066,1.1999,0.0134,1.2032,64,5,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,212.7643794921875
read,116451.867,58310.641,0.0348,131072.0,2048.0,0.0065,2.2478,0.0214,2.2511,64,5,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,113.7225263671875
write,218428.2407,109528.8633,0.0186,131072.0,2048.0,0.0068,1.1967,0.0119,1.2001,64,6,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,213.30882880859374
read,116811.7505,58494.4931,0.0347,131072.0,2048.0,0.0068,2.2408,0.0242,2.2442,64,6,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,114.07397509765624
write,218607.2959,109599.4144,0.0185,131072.0,2048.0,0.0064,1.1959,0.0133,1.1992,64,7,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,213.48368740234375
read,116934.1423,58549.7759,0.0346,131072.0,2048.0,0.0063,2.2386,0.0237,2.2418,64,7,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,114.19349833984376
write,218610.3819,109607.3683,0.0185,131072.0,2048.0,0.0064,1.1958,0.014,1.1991,64,8,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,213.48670107421876
read,116244.648,58204.7889,0.0349,131072.0,2048.0,0.0063,2.2519,0.0223,2.2551,64,8,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,113.5201640625
write,219239.5206,109913.6383,0.0185,131072.0,2048.0,0.0063,1.1925,0.0115,1.1957,64,9,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,214.1010943359375
read,117043.0966,58604.0512,0.0348,131072.0,2048.0,0.0062,2.2366,0.0139,2.2397,64,9,8,8,2M,ior_rw_n-8_ppn-8_tx-2M_1782551207.csv,114.2998990234375
